,solver_short_name,solver_uuid,solution_uuid,problem_instance_short_name,problem_instance_uuid,task_uuid,instance_data_object_uuid,instance_data_object_url,num_orbitals,time_limit_seconds,accuracy_tol,reference_energy,calendar_due_date,attempted,solved_within_run_time,solved_within_accuracy_requirement,overall_run_time_seconds,is_resource_estimate,num_logical_qubits,num_shots,num_T_gates_per_shot,re_circuit_repetitions_per_calculation,re_calculation_repetitions,re_total_circuit_repetitions,re_logical_abstract_num_qubits,re_logical_abstract_t_count,re_logical_architecture_description,re_logical_compiled_num_qubits,re_logical_compiled_t_count,re_logical_compiled_num_t_factories,re_physical_architecture_description,re_physical_code_name,re_physical_code_distance,re_physical_runtime,re_physical_num_qubits,re_physical_t_count,re_physical_num_t_factories,submitted_by_calendar_due_date,label,reported_energy
272,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,96107e45-fff1-4209-a1f6-640048f586ed,na2_0,edb1dfc4-c9d0-41ce-902a-2cfcf97c0c76,f96de7fe-5c88-4083-8c48-72bc094cccfd,4d93ba0f-4ad6-4107-b495-9284d226e13d,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na2_cc-pVQZ.4d93ba0f-4ad6-4107-b495-9284d226e13d.gz,118,86400,0.00159362,-323.74370271297147,,True,True,False,23.059744596481323,False,,,,,,,,,,,,,,,,,,,,True,False,-323.7370417898042
281,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,96107e45-fff1-4209-a1f6-640048f586ed,na2_0,edb1dfc4-c9d0-41ce-902a-2cfcf97c0c76,620e9ff4-07bf-4767-9237-d39aa659b8e5,c288da42-cf53-4437-a310-24bf3e35e008,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na2_cc-pVTZ.c288da42-cf53-4437-a310-24bf3e35e008.gz,68,86400,0.00159362,-323.7421869969087,,True,True,False,14.398172855377197,False,,,,,,,,,,,,,,,,,,,,True,False,-323.73523728299887
290,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,384fd211-d4e2-4ad6-b470-abb153f51777,mn_mono,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,de3ea361-c2d3-4ab6-add4-ccd43cea6aa8,68af0b80-3d27-4aba-84f9-bcdd30a9255b,sftp://sftp.l3harris.com/gsee/fcidump.59_5_16_noncan_0.2_new.68af0b80-3d27-4aba-84f9-bcdd30a9255b.gz,14,172800,0.00159362,-1321.593612370238,2124-03-20T20:48:21.795324+00:00,True,True,False,2.0577917098999023,False,,,,,,,,,,,,,,,,,,,,True,False,-1321.4112371015187
299,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,384fd211-d4e2-4ad6-b470-abb153f51777,mn_mono,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,6c39d3a7-c71a-4049-a8c7-3a3a4b61d8da,28a7820f-63fe-4920-aeec-a7ffe7e55d83,sftp://sftp.l3harris.com/gsee/fcidump.60_5_16_noncan_0.2_new.28a7820f-63fe-4920-aeec-a7ffe7e55d83.gz,30,172800,0.00159362,-1322.107039844683,2124-03-20T20:48:21.795324+00:00,True,True,False,29.566742420196533,False,,,,,,,,,,,,,,,,,,,,True,False,-1322.0234325549816
308,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,384fd211-d4e2-4ad6-b470-abb153f51777,mn_mono,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,1ade03f3-06b1-4e95-b271-fea5a6343829,f738fcd6-7ddc-4d70-8ff9-4019e3718b04,sftp://sftp.l3harris.com/gsee/fcidump.61_3_15_af_noncan_0.2_new.f738fcd6-7ddc-4d70-8ff9-4019e3718b04.gz,14,172800,0.00159362,-1322.582234109127,2124-03-20T20:48:21.795324+00:00,True,True,False,3.5815863609313965,False,,,,,,,,,,,,,,,,,,,,True,False,-1322.5043838729903
317,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,384fd211-d4e2-4ad6-b470-abb153f51777,mn_mono,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,ff0da1e2-2c76-4589-aefa-c13bb1a1ef8f,6e2bf415-6a69-4b36-ba0f-780a11cb7c0b,sftp://sftp.l3harris.com/gsee/fcidump.62_3_15_af_noncan_0.2_new.6e2bf415-6a69-4b36-ba0f-780a11cb7c0b.gz,31,172800,0.00159362,-1322.661962118007,2124-03-20T20:48:21.795324+00:00,True,True,False,32.241297245025635,False,,,,,,,,,,,,,,,,,,,,True,False,-1314.8399459476534
326,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,384fd211-d4e2-4ad6-b470-abb153f51777,mn_mono,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,a9c90f98-6557-44d2-9ca0-0c9122f4080c,027490ba-34f9-4340-89ab-27fd110d2821,sftp://sftp.l3harris.com/gsee/fcidump.63_5_15_af_ts_noncan_0.2_new.027490ba-34f9-4340-89ab-27fd110d2821.gz,14,172800,0.00159362,-1322.594438035404,2124-03-20T20:48:21.795324+00:00,True,True,False,2.626246213912964,False,,,,,,,,,,,,,,,,,,,,True,False,-1322.4770860574642
335,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,384fd211-d4e2-4ad6-b470-abb153f51777,mn_mono,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,a16168e2-98cd-430d-a180-84f64b4d5e75,bae2da57-6a69-483e-95bc-b77f72ebfba8,sftp://sftp.l3harris.com/gsee/fcidump.64_5_15_af_ts_noncan_0.2_new.bae2da57-6a69-483e-95bc-b77f72ebfba8.gz,31,172800,0.00159362,-1322.651998080473,2124-03-20T20:48:21.795324+00:00,True,True,False,34.50552487373352,False,,,,,,,,,,,,,,,,,,,,True,False,-1322.4693181679665
344,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,384fd211-d4e2-4ad6-b470-abb153f51777,mn_mono,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,590c2f0b-964b-4d09-96ad-101a9be59cab,72343006-774e-4192-b481-fa840ed25573,sftp://sftp.l3harris.com/gsee/fcidump.65_5_15_af_noncan_0.2_new.72343006-774e-4192-b481-fa840ed25573.gz,14,172800,0.00159362,-1322.55739550674,2124-03-20T20:48:21.795324+00:00,True,True,False,3.9311375617980957,False,,,,,,,,,,,,,,,,,,,,True,False,-1322.5081249263906
353,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,384fd211-d4e2-4ad6-b470-abb153f51777,mn_mono,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,6e617348-d0b3-4b6d-9923-ea54ba5cf751,ea55abec-8253-445d-85fa-914948b5e5a5,sftp://sftp.l3harris.com/gsee/fcidump.66_5_15_af_noncan_0.2_new.ea55abec-8253-445d-85fa-914948b5e5a5.gz,31,172800,0.00159362,-1322.65692896071,2124-03-20T20:48:21.795324+00:00,True,True,False,37.298237800598145,False,,,,,,,,,,,,,,,,,,,,True,False,-1322.3824113010007
362,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,85512faa-f3c5-41c5-a3b1-315cb8ff66c1,FeO_0,55d0ed82-0560-4448-8459-c2ba00654d9d,b8344eb5-f574-4198-b917-8312240ba288,3f1777dc-c493-4aa7-b3d1-6271d9bed459,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.FeO_vdz.3f1777dc-c493-4aa7-b3d1-6271d9bed459.gz,76,86400,0.00159362,-139.43599,,True,True,False,10.33635663986206,False,,,,,,,,,,,,,,,,,,,,True,False,-139.2844924691012
371,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,03a5164a-57f2-4b1e-933a-216fa6721bc5,p_h3_0,0c2e43eb-58f3-41ca-a21f-ae46fc2a0e57,af399f2b-a4f8-4fec-aca2-7c126ed989a5,7ffaab25-7912-4ca9-b0e5-9fe8fd00a0e1,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.p_h3_cc-pVDZ.7ffaab25-7912-4ca9-b0e5-9fe8fd00a0e1.gz,33,86400,0.00159362,-342.6380538513027,,True,True,False,7.934283971786499,False,,,,,,,,,,,,,,,,,,,,True,False,-342.2402576353709
380,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,03a5164a-57f2-4b1e-933a-216fa6721bc5,p_h3_0,0c2e43eb-58f3-41ca-a21f-ae46fc2a0e57,819ff18a-5aad-46df-83ef-bd209e44936b,2b73f8d0-08fe-4cca-9e8a-cda5d21f4761,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.p_h3_cc-pVTZ.2b73f8d0-08fe-4cca-9e8a-cda5d21f4761.gz,76,86400,0.00159362,-342.69352665378364,,True,True,False,13.33254861831665,False,,,,,,,,,,,,,,,,,,,,True,False,-342.29862055101427
389,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b82fde18-d519-4887-b95b-43d1c1d90d78,h2_s_0,208f2e50-2b56-4e72-815a-cba5cec1264c,f2f09d9f-8328-4d4a-ba91-089f9e56bf0d,11a0ff0b-3c6f-416f-be8a-a02acd56aeb9,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_s_cc-pVDZ.11a0ff0b-3c6f-416f-be8a-a02acd56aeb9.gz,28,86400,0.00159362,-398.86551956628944,,True,True,False,6.9275147914886475,False,,,,,,,,,,,,,,,,,,,,True,False,-398.576298014243
398,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b82fde18-d519-4887-b95b-43d1c1d90d78,h2_s_0,208f2e50-2b56-4e72-815a-cba5cec1264c,3d5186f9-82b3-4de0-9bc1-242d7bdb678a,57afbbf8-5819-4ee7-b540-95974b8a1a3f,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_s_cc-pVQZ.57afbbf8-5819-4ee7-b540-95974b8a1a3f.gz,119,86400,0.00159362,-398.9566398132811,,True,True,False,16.70591974258423,False,,,,,,,,,,,,,,,,,,,,True,False,-398.67917135224883
407,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b82fde18-d519-4887-b95b-43d1c1d90d78,h2_s_0,208f2e50-2b56-4e72-815a-cba5cec1264c,ec0baf59-05f5-49df-b5e5-8f887d822a10,83f0f242-e184-4581-a77a-f019731d8a6f,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_s_cc-pVTZ.83f0f242-e184-4581-a77a-f019731d8a6f.gz,62,86400,0.00159362,-398.9364091574969,,True,True,False,9.66591763496399,False,,,,,,,,,,,,,,,,,,,,True,False,-398.64495590144463
416,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,39c3a121-d2c7-4557-b5d1-205fa20d2d27,Sc_0,67f72316-2262-44fb-8c0a-e159e1cd0cf0,fb87d637-aaab-4e8f-8898-4ecca8bd0fe0,9da0b1fb-c6a5-4da5-b390-3920e3c26154,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Sc0_vdz.9da0b1fb-c6a5-4da5-b390-3920e3c26154.gz,54,86400,0.00159362,-46.39685,,True,True,False,11.5151526927948,False,,,,,,,,,,,,,,,,,,,,True,False,-46.292722346757834
425,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,39c3a121-d2c7-4557-b5d1-205fa20d2d27,Sc_0,67f72316-2262-44fb-8c0a-e159e1cd0cf0,96c6a0d7-8a1e-4189-a934-833b80ade346,85c6b46a-59fe-4506-89d3-e6faec2383e2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Sc0_vqz.85c6b46a-59fe-4506-89d3-e6faec2383e2.gz,135,86400,0.00159362,-46.474,,True,True,False,42.60350704193115,False,,,,,,,,,,,,,,,,,,,,True,False,-46.234047136889735
434,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,39c3a121-d2c7-4557-b5d1-205fa20d2d27,Sc_0,67f72316-2262-44fb-8c0a-e159e1cd0cf0,dc1da839-0ccc-434c-bf9c-a3874ffc3b1c,83008296-5ec9-4af7-a03b-372025fad080,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Sc0_vtz.83008296-5ec9-4af7-a03b-372025fad080.gz,88,86400,0.00159362,-46.4523,,True,True,False,11.456572771072388,False,,,,,,,,,,,,,,,,,,,,True,False,-46.21697080662476
443,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,614194bc-e665-417e-ac11-d1987340d62e,na_cl_0,3f141f05-532b-478d-b38a-2ae07baadc88,da831b60-89ce-4c01-96f9-c9f8a4512aab,cd31956d-bef5-4112-9959-510170644e72,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na_cl_cc-pVDZ.cd31956d-bef5-4112-9959-510170644e72.gz,36,86400,0.00159362,-621.589074729701,,True,True,False,8.50472903251648,False,,,,,,,,,,,,,,,,,,,,True,False,-621.4928966449988
452,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,614194bc-e665-417e-ac11-d1987340d62e,na_cl_0,3f141f05-532b-478d-b38a-2ae07baadc88,a2f9649f-0f47-4a5d-a6a7-b0bebc848797,677d97ee-5a46-4d49-82d6-ca3fc98a59a7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na_cl_cc-pVQZ.677d97ee-5a46-4d49-82d6-ca3fc98a59a7.gz,118,86400,0.00159362,-621.7073899161356,,True,True,False,20.102263927459717,False,,,,,,,,,,,,,,,,,,,,True,False,-621.6638451337769
461,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,614194bc-e665-417e-ac11-d1987340d62e,na_cl_0,3f141f05-532b-478d-b38a-2ae07baadc88,01ec60f7-d38a-4c33-a498-659a388e10ee,444f3f27-904b-463f-b2f2-c92686c9637d,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na_cl_cc-pVTZ.444f3f27-904b-463f-b2f2-c92686c9637d.gz,68,86400,0.00159362,-621.6791687419825,,True,True,False,12.275585889816284,False,,,,,,,,,,,,,,,,,,,,True,False,-621.6100108171968
470,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,5a9643a6-7a93-4e03-9902-00fdb6599321,c2_h2_0,0ca102a7-dad4-4d42-8c73-9acfa45378d7,2761e36e-f001-42af-8086-f507b5643ec8,5b507b3d-b6fc-4e13-9586-06113819d99f,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c2_h2_cc-pVDZ.5b507b3d-b6fc-4e13-9586-06113819d99f.gz,38,86400,0.00159362,-77.11057384518455,,True,True,False,8.911381721496582,False,,,,,,,,,,,,,,,,,,,,True,False,-76.46110160622885
479,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,5a9643a6-7a93-4e03-9902-00fdb6599321,c2_h2_0,0ca102a7-dad4-4d42-8c73-9acfa45378d7,b1352b0c-aa96-4f58-a0e2-356d3c43c8a1,57793481-c847-4746-8241-ea949add5f87,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c2_h2_cc-pVTZ.57793481-c847-4746-8241-ea949add5f87.gz,88,86400,0.00159362,-77.18881666659045,,True,True,False,13.32813811302185,False,,,,,,,,,,,,,,,,,,,,True,False,-76.51349840736306
488,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,44878cca-cb36-47be-8a45-8f2200722956,li_f_0,e48e7467-1fcd-478b-a599-f4ce881c57b9,80043b93-039c-4d5a-abcb-84b8f25f7abb,19cf5a4d-e90f-4ab1-a062-b20089724a63,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_f_cc-pVDZ.19cf5a4d-e90f-4ab1-a062-b20089724a63.gz,28,86400,0.00159362,-107.15554124510972,,True,True,False,8.06348991394043,False,,,,,,,,,,,,,,,,,,,,True,False,-107.01958225416847
497,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,44878cca-cb36-47be-8a45-8f2200722956,li_f_0,e48e7467-1fcd-478b-a599-f4ce881c57b9,0485949f-722c-49ee-a748-eec54801f021,2294b211-7a05-445e-810d-4c1706e1444c,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_f_cc-pVQZ.2294b211-7a05-445e-810d-4c1706e1444c.gz,110,86400,0.00159362,-107.30032314741152,,True,True,False,14.686296939849854,False,,,,,,,,,,,,,,,,,,,,True,False,-107.21266501011716
506,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,44878cca-cb36-47be-8a45-8f2200722956,li_f_0,e48e7467-1fcd-478b-a599-f4ce881c57b9,b80345ff-5df9-4fb3-86ab-0a25188b296d,c0df5db1-1bc0-40f5-9cff-6aa2867aba7c,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_f_cc-pVTZ.c0df5db1-1bc0-40f5-9cff-6aa2867aba7c.gz,60,86400,0.00159362,-107.26376537769306,,True,True,False,9.877453088760376,False,,,,,,,,,,,,,,,,,,,,True,False,-107.1531729999753
515,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,1c160241-bd7b-40b4-b841-38480930cc62,h2_c_o_0,25fd617b-8e7f-4422-9e97-cc3f6b0d3876,d58cb72b-e144-4164-aec0-309aaef6394c,d3d8851e-f3df-490c-975a-467933bd9fa1,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_c_o_cc-pVDZ.d3d8851e-f3df-490c-975a-467933bd9fa1.gz,38,86400,0.00159362,-114.2196776531971,,True,True,False,11.582877397537231,False,,,,,,,,,,,,,,,,,,,,True,False,-113.57928490070069
524,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,1c160241-bd7b-40b4-b841-38480930cc62,h2_c_o_0,25fd617b-8e7f-4422-9e97-cc3f6b0d3876,ed09e1bf-40f3-4bf0-b9c7-7bb1990c5cae,f1c78add-0e23-423a-bb96-f1370626aa47,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_c_o_cc-pVTZ.f1c78add-0e23-423a-bb96-f1370626aa47.gz,88,86400,0.00159362,-114.33491928834412,,True,True,False,19.171162128448486,False,,,,,,,,,,,,,,,,,,,,True,False,-113.6269076038482
533,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,ddbbfa72-a47d-4530-9205-4c43c948eb4b,planted_solution_0011,766ba2da-e72a-4e03-a739-f97269026fc4,0021e256-8e13-42db-839d-e9155e8af82c,befcf6f0-cfcb-49b7-b661-de48ad8a44c8,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0011.befcf6f0-cfcb-49b7-b661-de48ad8a44c8.gz,31,86400,0.00159362,-588.2719562417219,,True,True,True,4.279684066772461,False,,,,,,,,,,,,,,,,,,,,True,True,-588.2719562424509
542,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,4bd52df0-d482-4b5f-bc24-7faf817d70e2,Mn_0,bc202949-d76c-4962-b937-5c12b298b8b4,289f5dfe-e6d5-48a3-a6ae-25088321d3c6,a83413fb-96e3-466e-910b-6d4bab7cdf1d,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Mn0_vdz.a83413fb-96e3-466e-910b-6d4bab7cdf1d.gz,54,86400,0.00159362,-103.94226,,True,True,False,8.366040706634521,False,,,,,,,,,,,,,,,,,,,,True,False,-103.80638550913582
551,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,4bd52df0-d482-4b5f-bc24-7faf817d70e2,Mn_0,bc202949-d76c-4962-b937-5c12b298b8b4,24f12fad-130e-44fc-8b07-bc26c5a3d878,07c9da30-e172-4183-a8af-301628b75f1c,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Mn0_vtz.07c9da30-e172-4183-a8af-301628b75f1c.gz,88,86400,0.00159362,-104.06366,,True,True,False,8.123296022415161,False,,,,,,,,,,,,,,,,,,,,True,False,-103.92339131231289
560,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,e43531f8-3d20-41a3-8d99-7026cad5077c,planted_solution_0008,b57eb979-5c09-4974-97b4-5862e109a1ae,af56de36-35aa-44b9-8eb7-b9c1e8f7d0f3,44060124-8f2d-4a91-80a9-5a29f0f4f716,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0008.44060124-8f2d-4a91-80a9-5a29f0f4f716.gz,14,86400,0.00159362,-117.1341466614673,,True,True,True,0.16014695167541504,False,,,,,,,,,,,,,,,,,,,,True,True,-117.13414666145825
569,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,eb12251d-8a60-4de9-a854-7860778390b1,mo_n2,664ec8e4-09d5-41cc-6266-ddb26219366f,00ba4917-d66a-4335-819f-43390dfc9929,23aa47ca-9afe-4086-bd97-75de310e033e,sftp://sftp.l3harris.com/gsee/fcidump.9_mo_n2-_noncan_0.2_new.23aa47ca-9afe-4086-bd97-75de310e033e.gz,31,172800,0.00159362,-4800.64948758995,2124-03-20T20:48:21.795324+00:00,True,True,False,5.588567733764648,False,,,,,,,,,,,,,,,,,,,,True,False,-4800.623072839052
578,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,eb12251d-8a60-4de9-a854-7860778390b1,mo_n2,664ec8e4-09d5-41cc-6266-ddb26219366f,b9cc699a-80f8-4280-9731-23dee4d5a6a5,e10bd99a-435c-41cd-84f1-41bd67890fc7,sftp://sftp.l3harris.com/gsee/fcidump.10_fecp2+_s0.5_noncan_0.2_new.e10bd99a-435c-41cd-84f1-41bd67890fc7.gz,46,172800,0.00159362,,2124-03-20T20:48:21.795324+00:00,True,True,False,12.447244644165039,False,,,,,,,,,,,,,,,,,,,,True,False,-1647.0835154263455
587,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,eb12251d-8a60-4de9-a854-7860778390b1,mo_n2,664ec8e4-09d5-41cc-6266-ddb26219366f,dfd78a05-437d-4667-88d7-7e2a3384b816,b71baf3c-d5f0-4f8d-aead-648ba69a058e,sftp://sftp.l3harris.com/gsee/fcidump.11_fecp2_s0_noncan_0.2_new.b71baf3c-d5f0-4f8d-aead-648ba69a058e.gz,46,172800,0.00159362,-1647.3491358097,2124-03-20T20:48:21.795324+00:00,True,True,False,6.9082019329071045,False,,,,,,,,,,,,,,,,,,,,True,False,-1647.2529569868063
596,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,eb12251d-8a60-4de9-a854-7860778390b1,mo_n2,664ec8e4-09d5-41cc-6266-ddb26219366f,35c1aee4-4ef3-4e18-bc2a-377cf45e8fa1,77c12db8-c32e-4f88-8552-9762a0fff763,sftp://sftp.l3harris.com/gsee/fcidump.12_mo_n2_noncan_0.2_new.77c12db8-c32e-4f88-8552-9762a0fff763.gz,30,172800,0.00159362,-4800.62572354644,2124-03-20T20:48:21.795324+00:00,True,True,False,14.318625211715698,False,,,,,,,,,,,,,,,,,,,,True,False,-4800.595293454604
605,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,eadf49aa-1a7c-44ab-9175-5c4ef05a5430,li_h_0,6d355019-13aa-41fc-a530-31d5f968ba22,92917287-d937-410c-bb70-c1f34224fab7,9c6f0876-5690-4391-a98c-0347d111257e,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_h_cc-pVDZ.9c6f0876-5690-4391-a98c-0347d111257e.gz,19,86400,0.00159362,-8.014358466118416,,True,True,False,0.1831800937652588,False,,,,,,,,,,,,,,,,,,,,True,False,-7.955467705549685
614,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,eadf49aa-1a7c-44ab-9175-5c4ef05a5430,li_h_0,6d355019-13aa-41fc-a530-31d5f968ba22,13b4bdcc-1cef-419a-92b1-156febff71d4,c21d87dd-9338-4498-8ed6-95b0dacd75b1,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_h_cc-pVQZ.c21d87dd-9338-4498-8ed6-95b0dacd75b1.gz,85,86400,0.00159362,-8.023909093090127,,True,True,False,9.579386472702026,False,,,,,,,,,,,,,,,,,,,,True,False,-7.977024575049326
623,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,eadf49aa-1a7c-44ab-9175-5c4ef05a5430,li_h_0,6d355019-13aa-41fc-a530-31d5f968ba22,d15db194-aa2d-4de9-8f86-fcffeb82f38b,02d12f52-ff42-4adf-99b9-acada93cb96b,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_h_cc-pVTZ.02d12f52-ff42-4adf-99b9-acada93cb96b.gz,44,86400,0.00159362,-8.022302449356395,,True,True,False,0.40123510360717773,False,,,,,,,,,,,,,,,,,,,,True,False,-7.972084061397055
632,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,295a64c4-94b0-42b0-807d-5ccf1c847465,li2_0,3301a356-21a9-472b-8021-f02f4d2c9eec,e7d3b8bd-ff6c-44f6-8a9e-b9b75396cee0,243670ee-2d2e-4d90-abc1-16938a04a80b,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li2_cc-pVDZ.243670ee-2d2e-4d90-abc1-16938a04a80b.gz,28,86400,0.00159362,-14.90054725426568,,True,True,False,0.21868205070495605,False,,,,,,,,,,,,,,,,,,,,True,False,-14.869920534006921
641,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,295a64c4-94b0-42b0-807d-5ccf1c847465,li2_0,3301a356-21a9-472b-8021-f02f4d2c9eec,aaa24a30-ade6-44a6-b6aa-51bf54c31eef,6224abe8-831e-4b52-b8d9-8ebac0a35c2b,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li2_cc-pVQZ.6224abe8-831e-4b52-b8d9-8ebac0a35c2b.gz,110,86400,0.00159362,-14.903673820903151,,True,True,False,12.327610492706299,False,,,,,,,,,,,,,,,,,,,,True,False,-14.897174803390937
650,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,295a64c4-94b0-42b0-807d-5ccf1c847465,li2_0,3301a356-21a9-472b-8021-f02f4d2c9eec,410cd417-988a-4f7f-99ad-93dda7eacdcb,26d2547c-96a4-400d-9528-9987ae6699b2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li2_cc-pVTZ.26d2547c-96a4-400d-9528-9987ae6699b2.gz,60,86400,0.00159362,-14.903161904021912,,True,True,False,8.301730632781982,False,,,,,,,,,,,,,,,,,,,,True,False,-14.891085205870754
659,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,8ac85651-cdd3-4443-9a2a-f6e970e6671a,h_f_0,892e3341-7186-44c6-9a1a-20f270ddc8b8,b59bd259-4941-4cec-bca5-e2795c35d8e0,b93a2eeb-79c3-4f98-8919-f5e0aaedcea7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_f_cc-pVDZ.b93a2eeb-79c3-4f98-8919-f5e0aaedcea7.gz,19,86400,0.00159362,-100.2286401848582,,True,True,False,0.4531748294830322,False,,,,,,,,,,,,,,,,,,,,True,False,-100.05272698805358
668,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,8ac85651-cdd3-4443-9a2a-f6e970e6671a,h_f_0,892e3341-7186-44c6-9a1a-20f270ddc8b8,9e3c577f-a25d-42f5-a809-61dfb63a52de,ff2ff7dd-2eb8-4565-a59e-76a47db07fbc,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_f_cc-pVQZ.ff2ff7dd-2eb8-4565-a59e-76a47db07fbc.gz,85,86400,0.00159362,-100.37341675527789,,True,True,False,11.893210172653198,False,,,,,,,,,,,,,,,,,,,,True,False,-100.20356058926278
677,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,8ac85651-cdd3-4443-9a2a-f6e970e6671a,h_f_0,892e3341-7186-44c6-9a1a-20f270ddc8b8,daa86ad6-bda9-4d47-a50d-4ec34801bd82,819ffa8e-51ee-4e78-aa07-17686d7a9488,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_f_cc-pVTZ.819ffa8e-51ee-4e78-aa07-17686d7a9488.gz,44,86400,0.00159362,-100.33860747196128,,True,True,False,7.022175073623657,False,,,,,,,,,,,,,,,,,,,,True,False,-100.15463130466694
